,0,1,2,3,
1337,"모르면 울화통이나 안 터지지, 좌빨 샛기들은 그런 배려도 없더라.",1,"['모르', '면', '울화통', '이나', '안', '터지', '지', ',', '좌빨', '샛기', '들', '은', '그런', '배려', '도', '없', '더라', '.']","좌빨,샛기,",
1338,너 같은 흙수저 육수충들은 이해를 못 하겠지,1,"['너', '같', '은', '흙수저', '육수', '충', '들', '은', '이해', '를', '못', '하', '겠', '지']","육수충,",
1339,쩝쩝충들 입 찢어버려도 합법이지?,1,"['쩝', '쩝', '충', '들', '입', '찢', '어', '버리', '어도', '합법', '이', '지', '?']","쩝쩝충,충,",
1340,얼굴이 쒜따빡이자나,1,"['얼굴', '이', '쒜따빡이자', '나']","쒜따빡,",
1341,재미있자고 단 댓글인가 진짜 뒤지게 노잼이네 개련아 숨질래?,1,"['재미있', '자고', '단', '댓글', '이', 'ᆫ가', '진짜', '뒤지', '게', '노잼이네', '개련아', '숨지', 'ᆯ래', '?']","개련,개련아,숨지,숨질,",
1342,진짜 너무 짜증나 싀발,1,"['진짜', '너무', '짜증', '나', '어', '싀발']","싀발,",
1343,경제는 꼬라박는 와중에 문화만 퍼져나가는 게 딱 버블터진 쪽본 꼴 같네요,1,"['경제', '는', '꼬라', '박', '는', '와중', '에', '문화', '만', '퍼지', '어', '나가', '는', '것', '이', '딱', '버블', '터지', 'ᆫ', '쪽', '보', 'ᆫ', '꼴', '같', '네요']","쪽본,",
1344,회사에 개저씨들만 있어서 짜증나,1,"['회사', '에', '개저씨', '들', '만', '있', '어서', '짜증', '나', '어']","개저씨,",
1345,"상관없으면 질문도 못 하냐, 이 스벌 샛기야.",1,"['상관없', '으면', '질문', '도', '못', '하', '냐', ',', '이', '스벌', '샛기', '이', '야', '.']","스벌,샛기,",
1346,쥐자식같은 너는 어디 숨어서 악플을 달아,1,"['쥐', '자식', '같', '은', '너', '는', '어디', '숨', '어서', '악플', '을', '달', '어']","쥐자식,",
1347,인류 문명의 기생충이야... 다 가스실에 쳐 보내야 함.,1,"['인류', '문명', '의', '기생충', '이', '야', '...', '다', '가스실', '에', '치', '어', '보내', '어야', '하', 'ᆷ', '.']","기생충,가스실,",
1348,상대 수준 너무 썩창이라 너무 재미 없더라 ㅋㅋㅋ 일방적으로 쳐발랐음,1,"['상대', '수준', '너무', '썩', '창', '이', '라', '너무', '재미', '없', '더라', 'ㅋㅋㅋ', '일방', '적', '으로', '치', '어', '바르', '었', '음']","썩창,",
1349,너같은 똥팔육 틀딱 새끼때문에 나라가 개판 난거다 ㅋㅋ,1,"['너', '같', '은', '똥', '팔', '육', '틀', '딱', '새끼', '때문', '에', '나라', '가', '개판', '나', 'ᆫ', '거', '이', '다', 'ㅋㅋ']","똥팔육,",
1350,이 빡머갈이 절대적 평등이랑 상대적 평등도 모르고 싸부리네 무식한 놈이 신념을 가지면 무섭다더니,1,"['이', '빡머갈', '이', '절대', '적', '평등', '이랑', '상대', '적', '평등', '도', '모르', '고', '싸부리네', '무식', '하', 'ᆫ', '놈', '이', '신념', '을', '가지', '면', '무섭', '다더니']","빡머갈,무식,",
1351,대놓고 엿먹이는데 모르나 봐. 참 찌질하다.,1,"['대놓고', '엿', '먹이', '는', '데', '모르', '나', '보', '어', '.', '참', '찌질', '하', '다', '.']","엿,연먹이,",
1352,저 빙충이를 그래도 끼워주는 게 어디야.,1,"['저', '빙충이', '를', '그래도', '끼우', '어', '주', '는', '것', '이', '어디', '이', '야', '.']","빙충,빙충이,",
1353,손을 쓰라니까 왜 자꾸 앞발을 휘둘러? 이 짐승아.,1,"['손', '을', '쓰', '라니까', '왜', '자꾸', '앞발', '을', '휘두르', '어', '?', '이', '짐승', '아', '.']","짐승,",
1354,입에 그냥 개거품 물었는데 이 참에 너랑 너네 부모님도 된장 좀 발라야겠다,1,"['입', '에', '그냥', '개', '거품', '묻', '었', '는', '데', '이', '참', '에', '너', '랑', '너', '네', '부모', '님', '도', '된장', '좀', '바르', '어야', '겠', '다']","개거품,",
1355,우리는 그런 사람들을 찌끄레기라고 부르기로 했어요,1,"['우리', '는', '그런', '사람', '들', '을', '찌끄레기', '이', '라고', '부르', '기', '로', '하', '었', '어요']","찌끄레기,",
1356,여기 메갈로돈 한 마리 몰려왔네 아휴 ㅉㅉ,1,"['여기', '메갈로돈', '한', '마리', '몰려오', '었', '네', '아휴', 'ㅉㅉ']","메갈로돈,",
1357,죷중고딩들 진짜 요즘 너무 편하게 자랐음 그 색희들은 예전처럼 빠따로 맞으면서 배워야하는데,1,"['죷중고딩들', '진짜', '요즘', '너무', '편하', '게', '자라', '었', '음', '그', '색희', '들', '은', '예전', '처럼', '빠따', '로', '맞', '으면서', '배우', '어야', '하', '는', '데']","죶중고딩,색희,빠따,",
1358,밎흰련들이네 부모가 예절 교육 안시켰냐? 진보 교육감 색희들 교권 똑바로 잡아라 뭐만하면 미성년자 학대 요질알 떨지말고,1,"['밎흰련', '들', '이', '너', '의', '부모', '가', '예절', '교육', '안', '시키', '었', '냐', '?', '진보', '교육감', '색', '희', '들', '교권', '똑바로', '잡', '어라', '뭐', '만', '하', '면', '미', '성년자', '학대', '이', '요', '질', '알', '떨', '지', '말', '고']","밎흰련,색희,",
1359,오픈카 타면서 얼굴 내밀고 다니는 사람들 보면 모가지를 잘라버리고 싶어,1,"['오픈', '카', '타', '면서', '얼굴', '내밀', '고', '다니', '는', '사람', '들', '보', '면', '모가지', '를', '자르', '어', '버리', '고', '싶', '어']","모가지,",
1360,밥 안 주고 종일 고문만 시키고 싶네,1,"['밥', '안', '주', '고', '종일', '고문', '만', '시키', '고', '싶', '네']","고문,",
1361,처맞고 울기 전에 그 입 좀 아봉해,1,"['처', '맞', '고', '울', '기', '전', '에', '그', '입', '좀', '아', '봉하', '어']","처맞,아봉,",
1362,저 힐딱이 앰앱없나 게임 쓰레기같이 하네;,1,"['저', '힐딱', '이', '앰앱', '없', '나', '게임', '쓰레기', '같이', '하', '네', ';']","힐딱,앰앱,",
1363,요즘 멘탈 깨질일이 너무많아서 그럼 씻팔 자살마렵네.,1,"['요즘', '멘탈', '깨지', 'ᆯ', '일', '이', '너무', '많', '어서', '그러', 'ᆷ', '씻팔', '자살', '마렵', '네', '.']","씻팔,자살,",
1364,세상은 넓고 정신환자는 많다더니.,1,"['세상', '은', '넓', '고', '정신', '환자', '는', '많', '다더니', '.']","정신환자,",
1365,니 같은 것들 때문에 국평오소리 듣는거야 빡통아,1,"['니', '같', '은', '것', '들', '때문', '에', '국평오', '소리', '듣', '는', '거', '이', '야', '빡통아']","빡통,",
1366,OO같은 애는 사형시켜야지,1,"['OO', '같', '은', '애', '는', '사형', '시키', '어야지']","사형,절단,",
1367,딴따라 놈들 집단 수용소 가둬서 돼지가 먹다 남은 찌꺼기나 먹여야함.,1,"['딴따라', '놈', '들', '집단', '수용소', '가두', '어서', '돼지', '가', '먹', '다', '남', '은', '찌꺼기', '나', '먹이', '어야', '하', 'ᆷ', '.']","딴따라,수용소,돼지,",
1368,엠생 중국인들 또또 발광하네,1,"['엠', '생', '중국인', '들', '또', '또', '발광', '하', '네']","엠생,발광,",
1369,인공지능 스피커 핵멍청해서 빠따로 후려버리고 싶음,1,"['인공', '지능', '스피커', '핵', '멍청하', '어서', '빠따', '로', '후리', '어', '버리', '고', '싶', '음']","핵,멍청하,핵멍청,빠따,후리,후려,",
1370,평생을 우려 먹어라 땅그지들아,1,"['평생', '을', '우리', '어', '먹', '어라', '땅', '그지', '들', '아']","땅그지,그지,",
1371,에휴 지잡노예거지들 그냥 외노자한테 밀려서 다 죽어라,1,"['에휴', '지잡노예거지들', '그냥', '외노', '자', '한테', '밀리', '어서', '다', '죽', '어라']","지잡,노예,거지,지잡노예거지,",
1372,팀장 시부레 지는 일찍 가고 일 다 짬처리 시켜서 난 남아있네,1,"['팀장', '시', '부레', '이', '지', '는', '일찍', '가', '고', '일', '하', '다', '짬', '처리', '시키', '어서', '나', 'ᆫ', '남', '어', '있', '네']","시부레,",
1373,"엠이 뒤진 놈들, 부러우면 니들이 돌봄 해라.",1,"['엠', '이', '뒤지', 'ᆫ', '놈', '들', ',', '부럽', '으면', '니', '들', '이', '돌봄', '하', '어라', '.']","엠이,뒤지,",
1374,정신병에 반응하는 니 꼴통부터 갈아줄게.,1,"['정신병', '에', '반응', '하', '는', '니', '꼴통', '부터', '갈', '어', '주', 'ᆯ게', '.']","정신병,꼴통,",
1375,꼴값 싸는 거 보면 ㄹㅇ 찢어죽이고 싶음,1,"['꼴', '값', '싸', '는', '거', '보', '면', 'ㄹㅇ', '찢', '어', '죽이', '고', '싶', '음']","꼴값,찢,",
1376,죽빵 한 대 맞으면 질질 짤 것들이 센 언니는 무슨ㅋㅋ,1,"['죽', '빵', '한', '대', '맞', '으면', '질질', '짜', 'ᆯ', '것', '들', '이', '세', 'ᆫ', '언니', '는', '무슨', 'ㅋㅋ']","죽빵,",
1377,짱게는 한글 쓰지 말고 천안문 가서 탱크 깔려 뒤져라 좀.,1,"['짱게', '는', '한글', '쓰', '지', '말', '고', '천안문', '가', '어서', '탱크', '깔리', '어', '뒤지', '어라', '좀', '.']",짱게,
1378,너는 뭔데 미칠년이야?,1,"['너', '는', '뭐', '이', 'ᆫ데', '미치', 'ᆯ', '년', '이', '야', '?']","미칠년,",
1379,아는구만 뭘 물어봐 그래 나 미칠년이다 개자녀야,1,"['알', '는구만', '뭐', 'ᆯ', '물어보', '어', '그래', '나', '미치', 'ᆯ', '년', '이', '다', '개자녀', '야']","미칠련,개자녀,",
1380,뭐래 니 볼따구 담배로 지져줄까?,1,"['뭐래', '이', '니', '볼따구', '담배', '로', '지지', '어', '주', 'ᆯ까', '?']","볼따구,",
1381,딱 너구나? 밑바닥 하류 인생 쓰레기 ㅋㅋ,1,"['딱', '너', '이', '구나', '?', '밑바닥', '하류', '인생', '쓰레기', 'ㅋㅋ']","밑바닥,하류,쓰레기,",
1382,걸뱅이야? 평생 고액권은 만져본 적도 없겠다?,1,"['걸', '뱅', '이', '야', '?', '평생', '고액권', '은', '만지', '어', '보', 'ᆫ', '적', '도', '없', '겠', '다', '?']","걸뱅이,",
1383,"돈만 많지, 머갈통에 든 게 없는 졸부샛기들이라 어쩔 수가 없나보다...",1,"['돈', '만', '많', '지', ',', '머갈통', '에', '들', 'ᆫ', '것', '이', '없', '는', '졸부샛기', '들', '이', '라', '어쩌', 'ᆯ', '수', '가', '없', '나', '보', '다', '...']","머갈통,샛기,",
1384,지들이 일부러 뷩신 같이 말해 놓고 환경 탓이노,1,"['지', '들', '이', '일부러', '뷩신', '같이', '말', '하', '어', '놓', '고', '환경', '탓', '이', '노']","뷩신,",
1385,지들이 말 찐따같이 하는 것도 환경 탓.,1,"['지', '들', '이', '말', '찐따', '같이', '하', '는', '것', '도', '환경', '탓', '.']","찐따,",
1386,대안기구 같은 소리하네ㅋㅋㅋ 머가리를 깨쳐벌라,1,"['대안', '기구', '같', '은', '소리', '하', '네', 'ㅋㅋㅋ', '머가리', '를', '깨치', '어', '벌', '라']","머가리,똥차,똥찬,",
1387,사형을 하던지 아니면 뭐 발목이라도 절단해라 저런것들은,1,"['사형', '을', '하', '던지', '아니면', '뭐', '발목', '이', '라도', '절단', '하', '어라', '저런', '것', '들', '은']","사형,절단,",
1388,진짜 캣맘충 샛기들 걸리기만 해라,1,"['진짜', '캣맘', '충', '샛기', '들', '걸리', '기', '만', '하', '어라']","캣맘충,충,샛기,",
1389,캣맘충들 ㅈㄴ 잔인하고 이기적이다,1,"['캣맘', '충', '들', 'ㅈㄴ', '잔인', '하', '고', '이기', '적', '이', '다']","캣맘충,이기적,",
1390,너 정서 장애지? 정상은 아닌 게 분명하다.,1,"['너', '정서', '장애', '이', '지', '?', '정상', '은', '아니', 'ᆫ', '것', '이', '분명', '하', '다', '.']","정서장애,장애,",
1391,개머저리년아 결혼하고 한국와서 사니까 카톡쓰지,1,"['개머저리년아', '결혼', '하', '고', '한국', '오', '어서', '살', '니까', '카톡', '쓰', '지']","개머저리년,개,머저리,년",
1392,트위터는 닉네임 저렇게 엠 없이 짓는 게 에티켓인가?,1,"['트위터', '는', '닉네임', '저렇게', '엠', '없이', '짓', '는', '것', '이', '에티켓', '이', 'ᆫ가', '?']","엠없,",
1393,솔직히 돈 없어서 맨날 나보고 다 사달라고하는게 잦뱀같기도 함,1,"['솔직히', '돈', '없', '어서', '맨날', '나', '보고', '다', '사', '어', '달', '라고', '하', '는', '것', '이', '잦뱀', '같', '기', '도', '하', 'ᆷ']","잦뱀,",
1394,및힌거 아님? 어떤 머가리길래 그런 부탁을 하냐?;;,1,"['및힌거', '아니', 'ᆷ', '?', '어떤', '머', '가리', '길래', '그런', '부탁', '을', '하', '냐', '?', ';;']","및힌,및힌거,머가리,",
1395,무슨 바가지를 올려놓은거마냥 핫바리 다댔누,1,"['무슨', '바가지', '를', '올려놓', '은', '거', '마냥', '핫', '바리', '다', '대', '었', '누']","핫바리,",
1396,"한녀들 뒤집어지겠네, 난동은 뭣팔육이하고 피해는 2030이 입고 ㅜㅜ",1,"['한녀', '들', '뒤집어지', '겠', '네', ',', '난동', '은', '뭣', '팔', '육', '이', '하고', '피해', '는', '2030', '이', '입', '고', 'ㅜㅜ']","한녀,뭣팔육,",
1397,뭣팔육들은 매질이 답이다,1,"['뭣', '팔', '육', '들', '은', '매', '질', '이', '답', '이', '다']","뭣팔육,매질,",
1398,남편의 스타일과 자존심을 완전히 무시하는 무개념 왕 도라희잖아?,1,"['남편', '의', '스타일', '과', '자존심', '을', '완전히', '무시', '하', '는', '무', '개념', '왕', '도라', '희', '지', '않', '어', '?']","무개념,도라희,",
1399,군인 상대로 삥뜯는 개양아치 OO ㅅㄲ들이 하는 식당?,1,"['군인', '상대', '로', '삥', '뜯', '는', '개', '양아치', 'OO', 'ㅅㄲ', '들', '이', '하', '는', '식당', '?']","개,양아치,",
1400,폐경까지 온 틀딱이면 그냥 뒤지라 그래,1,"['폐경', '까지', '오', 'ᆫ', '틀', '딱', '이', '면', '그냥', '뒤지', '라', '그렇', '어']","폐경,틀딱,",
1401,트젠들 명치 개쎄게 때리고 싶다,1,"['트젠들', '명치', '개', '쎄', '게', '때리', '고', '싶', '다']","명치,",
1402,느금마 닮아서 아랫도리가 노란색이겠다?,1,"['느금마', '닮', '어서', '아랫도리', '가', '노란색', '이', '겠', '다', '?']","느금마,",
1403,슈밤 은근 섹시해서 짜증나,1,"['슈밤', '은', '근', '섹시', '하', '어서', '짜증', '나', '어']","슈밤,",
1404,뭐? 지금 나 의심하는거야? 개색희가; 나 의심하네,1,"['뭐', '?', '지금', '나', '어', '의심', '하', '는', '거', '이', '야', '?', '개색희', '가', ';', '나', '의', '심하', '네']","개색희,",
1405,이 빡머가리는 또 뭐야,1,"['이', '빡머가리', '는', '또', '뭐', '야']","빡머가리,",
1406,손 자르고 발 잘라서 애자면 들어주겠지,1,"['손', '자르', '고', '발', '자르', '어서', '애자', '이', '면', '들어주', '겠', '지']","애자,",
1407,공산주의자 싹다 모아놓고 머리통에 빵꾸 내줘야 됨 총살 ㄱㄱ,1,"['공산주의자', '싹', '다', '모으', '어', '놓', '고', '머리통', '에', '빵꾸', '내', '어', '주', '어야', '되', 'ᆷ', '총살', 'ㄱㄱ']","머리통,총살,",
1408,그거 개창렬이라고 소문났는데 먹은 니가 머저리야,1,"['그거', '개창렬', '이', '라고', '소문나', '었', '는', '데', '먹', '은', '니', '가', '머저리야']","개창렬,머저리,",
1409,이런쉿뻘것이 술이나 따르는 주제에 감히,1,"['이런', '쉿', '뻘', '것', '이', '술', '이', '나', '따르', '는', '주제', '에', '감히']","쉿뻘것,쉿뻘,",
1410,뭐 이 페미 새꺙,1,"['뭐', '이', '페미', '새꺙']","새꺙,",
1411,그 머리가 곧 네 빡머리를 부술 거야.,1,"['그', '머리', '가', '곧', '네', '빡', '머리', '를', '부수', 'ᆯ', '거', '이', '야', '.']","빡머리,",
1412,진짜 좆병신처럼 거래처 사장한테 굽신굽신 거리는 어휴,1,"['진짜', '좆', '병신', '처럼', '거래처', '사장', '한테', '굽신굽신', '거리', '는', '어휴']","좆,병신,좆병신,",
1413,썩을대로 썩은 민중의 곰팡이.,1,"['썩', '을', '대로', '썩', '은', '민중', '의', '곰팡이', '.']","곰팡이,",
1414,입주딩이를 꼬매야하냐,1,"['입주', '딩', '이', '를', '꼬매', '어야', '하', '냐']","입주딩이,",
1415,애자는 자살이 사회에 더 도움이 되지 않겠냐?,1,"['애자', '는', '자살', '이', '사회', '에', '더', '도움', '이', '되', '지', '않', '겠', '냐', '?']","애자,자살,",
1416,애초에 낳기 전에 낙태했음 얼마나 좋냐,1,"['애초', '에', '낳', '기', '전', '에', '낙태', '하', '었', '음', '얼마나', '좋', '냐']","낙태,",
